source_doc_id,original_filename,relative_path,file_type,primary_domain,secondary_domains,inferred_source_type,inferred_publisher,inferred_industry,inferred_technology,inferred_capabilities,inferred_business_models,inferred_operating_models,inferred_customer_experience,inferred_frameworks,inferred_output_relevance,classification_confidence,classification_method,review_needed,notes
codex_doc_000691,"Peru - IMF - Productivity, Digitalization, and Artificial Intelligence in Peru.pdf","Peru - IMF - Productivity, Digitalization, and Artificial Intelligence in Peru.pdf",pdf,ai,digital_transformation;global_digital_policy,government,IMF,,artificial_intelligence,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000692,Platform enhancers - Collaborating in the early stages of Platforms.pdf,Platform enhancers - Collaborating in the early stages of Platforms.pdf,pdf,platforms_marketplaces,,unknown,unknown,technology_saas_platforms,,,platform,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000693,Platform orchestrators vs complementors - power dynamics.pdf,Platform orchestrators vs complementors - power dynamics.pdf,pdf,platforms_marketplaces,,unknown,unknown,technology_saas_platforms,,,platform,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000694,Private - Agile-organizations 2019.pdf,Private - Agile-organizations 2019.pdf,pdf,agile,operating_models,unknown,unknown,,,agility;organizational_design,,agile,,,,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000695,Private Sector - 2026 Process Optimization Report_eBook.pdf,Private Sector - 2026 Process Optimization Report_eBook.pdf,pdf,other,,industry_report,unknown,,,,,,,,,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000696,Psychological Safety and Learning Behavior.pdf,Psychological Safety and Learning Behavior.pdf,pdf,other,,unknown,unknown,,,learning;psychological_safety,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000697,PWC - global-crypto-regulation-report-2026.pdf,PWC - global-crypto-regulation-report-2026.pdf,pdf,blockchain,global_digital_policy,consulting,PwC,,,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000698,PWC - global-tech-report.pdf.coredownload.inline.pdf,PWC - global-tech-report.pdf.coredownload.inline.pdf,pdf,global_digital_policy,,consulting,PwC,,,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000699,PWC - roi-from-ai.pdf,PWC - roi-from-ai.pdf,pdf,ai,,consulting,PwC,,artificial_intelligence,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000700,Quantum - Academic - Physics-Informed_Quantum_Communication_Networks_A_Vision_Toward_the_Quantum_Internet.pdf,Quantum - Academic - Physics-Informed_Quantum_Communication_Networks_A_Vision_Toward_the_Quantum_Internet.pdf,pdf,quantum,,academic,unknown,education_research,quantum,,,networked,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000701,Reconfiguring competitive advantage - a resource dynamic framework for generative AI adoption in digital content marketing.pdf,Reconfiguring competitive advantage - a resource dynamic framework for generative AI adoption in digital content marketing.pdf,pdf,ai,,unknown,unknown,advertising_media_marketing,artificial_intelligence,,,,content,,writing,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000702,Reiter Armin - 2025 - Key Success Factors of Decentralized Web3 Business Models.pdf,Reiter Armin - 2025 - Key Success Factors of Decentralized Web3 Business Models.pdf,pdf,business_models,blockchain,unknown,unknown,,blockchain,,,,,business_model_canvas,mba_digital_strategy,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000703,Revenue growth management_ The next horizon _ McKinsey.pdf,Revenue growth management_ The next horizon _ McKinsey.pdf,pdf,other,,consulting,McKinsey,,,,,,,,,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000704,"Revenue management playbook_ Definition, strategies, and software.pdf","Revenue management playbook_ Definition, strategies, and software.pdf",pdf,other,,practitioner,unknown,technology_saas_platforms,,,,,,,writing,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000705,Revenue optimization_ how to improve revenue management.pdf,Revenue optimization_ how to improve revenue management.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000706,Role of Strategic Flexibility Analysis in Organizational Adaptation to VUCA.pdf,Role of Strategic Flexibility Analysis in Organizational Adaptation to VUCA.pdf,pdf,operating_models,adaptability,unknown,unknown,,,adaptability;organizational_design,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000707,Romania - Digitization.pdf,Romania - Digitization.pdf,pdf,digital_transformation,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000708,s13731-024-00405-4.pdf,s13731-024-00405-4.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000709,Scoping-Foresight-Work_FTI-12.10.2022-1.pdf,Scoping-Foresight-Work_FTI-12.10.2022-1.pdf,pdf,other,,unknown,unknown,,,future_readiness,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000710,Scotland - AI_Digital.pdf,Scotland - AI_Digital.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000711,Slovakia - Digital Transformation.pdf,Slovakia - Digital Transformation.pdf,pdf,digital_transformation,,unknown,unknown,,,,,,,,mba_digital_strategy,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000712,Social Media and Impact on Shareholder Value.pdf,Social Media and Impact on Shareholder Value.pdf,pdf,marketing_maturity,,unknown,unknown,advertising_media_marketing,,,advertising,,social,,,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000713,South Africa - AI.pdf,South Africa - AI.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000714,Sri Lanka - Digital.pdf,Sri Lanka - Digital.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000715,ssrn-5215616.pdf,ssrn-5215616.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000716,ssrn-5383323.pdf,ssrn-5383323.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000717,Stanford - 2021-AI-Index-Report.pdf,Stanford - 2021-AI-Index-Report.pdf,pdf,ai,,industry_report,Stanford,,artificial_intelligence;analytics,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000718,Stanford - 2022-ai-index-report_master.pdf,Stanford - 2022-ai-index-report_master.pdf,pdf,ai,,industry_report,Stanford,,artificial_intelligence;analytics,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000719,Stanford - ai_index_report_2026.pdf,Stanford - ai_index_report_2026.pdf,pdf,ai,,industry_report,Stanford,,artificial_intelligence;analytics,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000720,Stanford - hai_ai-index-report_2023.pdf,Stanford - hai_ai-index-report_2023.pdf,pdf,ai,,industry_report,Stanford,,artificial_intelligence;analytics,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000721,Stanfored - hai_ai_index_report_2025.pdf,Stanfored - hai_ai_index_report_2025.pdf,pdf,ai,,industry_report,unknown,,artificial_intelligence;analytics,,,,,,,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000722,Strategic Change - 2025 - Sadraei - Strategic Adaptation in a Dynamic Global Environment  Unleashing the Power of Dynamic.pdf,Strategic Change - 2025 - Sadraei - Strategic Adaptation in a Dynamic Global Environment  Unleashing the Power of Dynamic.pdf,pdf,adaptability,global_digital_policy,unknown,unknown,,,adaptability,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000723,Strategic Management at the corporate level.pdf,Strategic Management at the corporate level.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000724,"Strategic Planning Tools_ What, Why, How, Template _ Gartner.pdf","Strategic Planning Tools_ What, Why, How, Template _ Gartner.pdf",pdf,other,,unknown,Gartner,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000725,Sudan - Generative AI and Institutional Reform in Sudan_1.pdf,Sudan - Generative AI and Institutional Reform in Sudan_1.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000726,superagency-in-the-workplace-empowering-people-to-unlock-ais-full-potential-v4.pdf,superagency-in-the-workplace-empowering-people-to-unlock-ais-full-potential-v4.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000727,Surf Tech - surf-tech-trends-2026_ttr26.pdf,Surf Tech - surf-tech-trends-2026_ttr26.pdf,pdf,other,,industry_report,unknown,,,future_readiness,,,,,,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000728,Suriname-National-Digital-Strategy-2023-2030.pdf,Suriname-National-Digital-Strategy-2023-2030.pdf,pdf,digital_transformation,government,government,unknown,government_public_sector,,,,,,,mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000729,sustainability-18-01157 (1).pdf,sustainability-18-01157 (1).pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,duplicate_or_copy_indicator;no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000730,sustainability-18-01157-with-cover.pdf,sustainability-18-01157-with-cover.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000731,sustainability-18-01157.pdf,sustainability-18-01157.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000732,Sweden - Digitization.pdf,Sweden - Digitization.pdf,pdf,digital_transformation,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000733,Systems_theory_as_the_foundation_for_advanced_manu.pdf,Systems_theory_as_the_foundation_for_advanced_manu.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000734,taiwan - Digital-Government-Program-2-0-of-Taiwan-2021-2025.pdf,taiwan - Digital-Government-Program-2-0-of-Taiwan-2021-2025.pdf,pdf,government,,government,unknown,government_public_sector,,,,,,,government_as_a_service,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000735,Taking another look at Blockchain for Business.pdf,Taking another look at Blockchain for Business.pdf,pdf,blockchain,,unknown,unknown,,blockchain,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000736,Thailand - Digital Roadmap.pdf,Thailand - Digital Roadmap.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000737,The battle for digital disruption_ startups vs incumbents.pdf,The battle for digital disruption_ startups vs incumbents.pdf,pdf,adaptability,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000738,The cheap back office becomes the value driver - ambidexterous.pdf,The cheap back office becomes the value driver - ambidexterous.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000739,The Creator Economy.pdf,The Creator Economy.pdf,pdf,other,,unknown,unknown,,,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000740,"The Forrester Wave™_ Digital Business Transformation Services, Q4 2020.pdf","The Forrester Wave™_ Digital Business Transformation Services, Q4 2020.pdf",pdf,other,,unknown,unknown,,,,,,customer_service,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000741,The Future of Music_ How Generative AI Is Transforming the Music Industry _ Andreessen Horowitz.pdf,The Future of Music_ How Generative AI Is Transforming the Music Industry _ Andreessen Horowitz.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence,future_readiness,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000742,The moderating role of modularity in the relationship between patent pools.pdf,The moderating role of modularity in the relationship between patent pools.pdf,pdf,other,,unknown,unknown,,,composability,,,,,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000743,The Normative Theory of Web3 Commercial Integrity.pdf,The Normative Theory of Web3 Commercial Integrity.pdf,pdf,blockchain,,unknown,unknown,,blockchain,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000744,The process of developing dynamic capabilities.pdf,The process of developing dynamic capabilities.pdf,pdf,dynamic_capabilities,,unknown,unknown,,,,,,,dynamic_capabilities,kinetic_organization,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000745,The Shift from Sales-Driven to Revenue-Driven Organizations.pdf,The Shift from Sales-Driven to Revenue-Driven Organizations.pdf,pdf,operating_models,,unknown,unknown,,,organizational_design,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000746,The Transformative Role of Artificial Intelligence in organizational decision making.pdf,The Transformative Role of Artificial Intelligence in organizational decision making.pdf,pdf,operating_models,ai,unknown,unknown,,artificial_intelligence,decision_making;organizational_design,,,,,,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000747,The “Middleground” as a catalyst for the dynamics of innovation in an.pdf,The “Middleground” as a catalyst for the dynamics of innovation in an.pdf,pdf,innovation,,unknown,unknown,,,innovation,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000748,The-Digital-Maturity-Model-5.0-1.pdf,The-Digital-Maturity-Model-5.0-1.pdf,pdf,other,,unknown,unknown,,,,,,,digital_maturity_model,,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000749,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,pdf,ai,operating_models,unknown,unknown,,artificial_intelligence,organizational_design,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000750,the-state-of-organizations-2026.pdf,the-state-of-organizations-2026.pdf,pdf,operating_models,,unknown,unknown,,,organizational_design,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000751,The-Widening-AI-Value-Gap-October-2025.pdf,The-Widening-AI-Value-Gap-October-2025.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence,,,,,,,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
